onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
392.065	1.7	confidence	4	n/a	0.296
398.269	3.4	word	1	1	1.0
401.672	1.7	confidence	4	n/a	0.322
405.475	3.4	word	1	1	0.753
408.877	1.7	confidence	4	n/a	0.41
415.865	3.4	word	1	2	1.034
419.268	1.7	confidence	4	n/a	0.623
421.086	3.4	word	1	1	1.84
424.488	1.7	confidence	4	n/a	0.404
429.492	3.4	word	1	2	0.983
432.894	1.7	confidence	4	n/a	0.409
437.297	3.4	word	*	1	*
440.7	1.7	confidence	2	n/a	0.612
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
3.519	3.4	word	1	1	1.934
6.922	1.7	confidence	3	n/a	0.375
12.225	3.4	word	2	2	1.329
15.628	1.7	confidence	3	n/a	0.313
18.13	3.4	word	2	1	2.579
21.532	1.7	confidence	1	n/a	0.599
23.434	3.4	word	2	2	2.297
26.836	1.7	confidence	3	n/a	0.436
29.338	3.4	word	1	1	1.038
32.74	1.7	confidence	4	n/a	0.383
34.442	3.4	word	2	2	0.987
37.843	1.7	confidence	4	n/a	0.216
41.846	3.4	word	2	2	1.673
45.249	1.7	confidence	3	n/a	0.749
48.368	3.4	word	2	2	1.609
51.771	1.7	confidence	3	n/a	0.867
56.091	3.4	word	2	2	1.263
59.493	1.7	confidence	4	n/a	0.356
63.396	3.4	word	1	2	1.092
66.798	1.7	confidence	3	n/a	0.493
68.8	3.4	word	1	1	2.658
72.202	1.7	confidence	4	n/a	1.02
77.606	3.4	word	2	2	1.562
81.008	1.7	confidence	3	n/a	0.927
85.211	3.4	word	1	1	1.698
88.614	1.7	confidence	4	n/a	0.342
93.617	3.4	word	1	2	1.141
97.02	1.7	confidence	1	n/a	0.539
103.224	3.4	word	1	2	1.401
106.627	1.7	confidence	3	n/a	0.423
111.63	3.4	word	1	2	1.547
115.033	1.7	confidence	4	n/a	0.248
118.935	3.4	word	1	1	0.804
122.338	1.7	confidence	4	n/a	0.325
124.239	3.4	word	1	1	1.034
127.642	1.7	confidence	4	n/a	0.245
131.144	3.4	word	1	1	1.265
134.547	1.7	confidence	2	n/a	0.35
136.548	3.4	word	2	2	1.558
139.951	1.7	confidence	4	n/a	0.71
142.052	3.4	word	1	1	1.154
145.455	1.7	confidence	4	n/a	0.277
148.257	3.4	word	2	1	1.729
151.659	1.7	confidence	2	n/a	0.831
154.161	3.4	word	1	1	0.8
157.563	1.7	confidence	4	n/a	0.41
159.765	3.4	word	2	2	2.178
163.167	1.7	confidence	2	n/a	0.317
168.371	3.4	word	1	1	0.983
171.773	1.7	confidence	4	n/a	0.385
173.858	3.4	word	1	1	0.88
177.261	1.7	confidence	4	n/a	0.376
179.479	3.4	word	1	2	1.128
182.882	1.7	confidence	3	n/a	0.413
189.987	3.4	word	1	2	0.768
193.389	1.7	confidence	3	n/a	0.404
197.091	3.4	word	2	2	1.442
200.494	1.7	confidence	3	n/a	0.615
204.797	3.4	word	1	1	0.945
208.2	1.7	confidence	4	n/a	0.307
212.92	3.4	word	2	2	1.398
216.322	1.7	confidence	3	n/a	0.309
223.127	3.4	word	2	2	1.427
226.53	1.7	confidence	3	n/a	0.502
233.267	3.4	word	2	2	1.965
236.637	1.7	confidence	2	n/a	0.571
238.438	3.4	word	1	1	0.813
241.84	1.7	confidence	4	n/a	0.256
244.142	3.4	word	1	1	1.168
247.545	1.7	confidence	*	n/a	*
254.349	3.4	word	1	1	0.956
257.752	1.7	confidence	4	n/a	0.339
264.557	3.4	word	1	2	0.943
267.959	1.7	confidence	4	n/a	0.337
273.463	3.4	word	1	2	1.609
276.866	1.7	confidence	4	n/a	0.806
280.768	3.4	word	1	2	1.514
284.171	1.7	confidence	4	n/a	0.411
287.09	3.4	word	1	1	1.057
290.492	1.7	confidence	4	n/a	0.213
293.494	3.4	word	1	1	0.871
296.897	1.7	confidence	4	n/a	0.528
299.798	3.4	word	2	2	1.128
303.201	1.7	confidence	4	n/a	0.273
305.603	3.4	word	1	2	2.228
309.005	1.7	confidence	2	n/a	0.387
310.807	3.4	word	1	1	1.725
314.192	1.7	confidence	3	n/a	0.824
315.893	3.4	word	1	2	1.868
319.296	1.7	confidence	2	n/a	0.327
323.316	3.4	word	1	2	1.237
326.718	1.7	confidence	3	n/a	0.34
333.523	3.4	word	1	1	0.811
336.925	1.7	confidence	4	n/a	0.556
341.629	3.4	word	1	1	0.922
345.031	1.7	confidence	4	n/a	0.421
351.136	3.4	word	1	1	1.266
354.538	1.7	confidence	4	n/a	0.49
358.241	3.4	word	1	2	1.182
361.643	1.7	confidence	3	n/a	0.343
368.048	3.4	word	*	2	*
371.45	1.7	confidence	*	n/a	*
377.654	3.4	word	1	1	0.705
381.057	1.7	confidence	4	n/a	0.315
383.459	3.4	word	1	1	0.747
386.861	1.7	confidence	4	n/a	0.271
388.663	3.4	word	1	1	0.787
392.065	1.7	confidence	4	n/a	0.296
398.269	3.4	word	1	1	1.0
401.672	1.7	confidence	4	n/a	0.322
405.475	3.4	word	1	1	0.753
408.877	1.7	confidence	4	n/a	0.41
415.865	3.4	word	1	2	1.034
419.268	1.7	confidence	4	n/a	0.623
421.086	3.4	word	1	1	1.84
424.488	1.7	confidence	4	n/a	0.404
429.492	3.4	word	1	2	0.983
432.894	1.7	confidence	4	n/a	0.409
437.297	3.4	word	*	1	*
440.7	1.7	confidence	2	n/a	0.612
