onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
384.66	3.4	word	1	1	1.146
388.063	1.7	confidence	3	n/a	0.383
391.966	3.4	word	1	1	2.822
395.368	1.7	confidence	4	n/a	0.683
400.071	3.4	word	*	2	*
403.474	1.7	confidence	*	n/a	*
405.292	3.4	word	1	1	0.961
408.678	1.7	confidence	3	n/a	0.414
410.496	3.4	word	*	1	*
413.898	1.7	confidence	2	n/a	1.309
415.599	3.4	word	1	2	1.404
419.002	1.7	confidence	3	n/a	1.425
423.321	3.4	word	1	2	1.998
426.724	1.7	confidence	2	n/a	1.368
429.809	3.4	word	1	2	1.976
433.211	1.7	confidence	*	n/a	*
437.431	3.4	word	1	1	0.837
440.834	1.7	confidence	*	n/a	*
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
4.52	3.4	word	1	1	1.69
7.922	1.7	confidence	3	n/a	0.361
11.642	3.4	word	1	2	1.128
15.044	1.7	confidence	3	n/a	0.445
17.563	3.4	word	2	1	1.659
20.965	1.7	confidence	2	n/a	0.37
24.468	3.4	word	1	1	1.25
27.869	1.7	confidence	3	n/a	1.614
31.773	3.4	word	1	2	1.293
35.175	1.7	confidence	3	n/a	0.403
41.58	3.4	word	1	2	1.887
44.982	1.7	confidence	*	n/a	*
46.984	3.4	word	1	1	1.867
50.386	1.7	confidence	2	n/a	1.205
57.174	3.4	word	1	2	1.697
60.577	1.7	confidence	*	n/a	*
62.695	3.4	word	*	1	*
66.098	1.7	confidence	1	n/a	1.632
73.103	3.4	word	2	2	2.114
76.505	1.7	confidence	2	n/a	1.148
83.193	3.4	word	1	2	2.939
86.596	1.7	confidence	2	n/a	0.58
91.599	3.4	word	2	2	1.957
95.002	1.7	confidence	3	n/a	0.718
98.721	3.4	word	*	2	*
102.124	1.7	confidence	3	n/a	1.56
107.527	3.4	word	2	2	2.185
110.93	1.7	confidence	3	n/a	0.361
113.432	3.4	word	1	1	1.08
116.834	1.7	confidence	3	n/a	0.321
119.219	3.4	word	2	1	2.218
122.622	1.7	confidence	3	n/a	1.558
126.941	3.4	word	1	1	1.476
130.344	1.7	confidence	*	n/a	*
132.545	3.4	word	*	2	*
135.948	1.7	confidence	2	n/a	1.396
138.35	3.4	word	1	2	0.933
141.735	1.7	confidence	3	n/a	0.372
145.755	3.4	word	*	2	*
149.156	1.7	confidence	2	n/a	0.042
151.959	3.4	word	1	1	3.087
155.362	1.7	confidence	3	n/a	0.452
160.666	3.4	word	1	2	2.383
164.068	1.7	confidence	3	n/a	0.948
170.873	3.4	word	1	2	1.172
174.275	1.7	confidence	2	n/a	1.429
180.53	3.4	word	2	1	2.541
183.933	1.7	confidence	2	n/a	0.987
190.737	3.4	word	1	1	1.191
194.14	1.7	confidence	3	n/a	0.303
199.326	3.4	word	2	1	1.347
202.729	1.7	confidence	3	n/a	0.742
204.948	3.4	word	1	2	1.96
208.35	1.7	confidence	3	n/a	0.525
212.27	3.4	word	1	2	1.9
215.672	1.7	confidence	2	n/a	0.668
222.477	3.4	word	1	1	1.037
225.879	1.7	confidence	2	n/a	0.836
227.781	3.4	word	1	2	1.028
231.182	1.7	confidence	*	n/a	*
235.586	3.4	word	1	1	0.838
238.988	1.7	confidence	4	n/a	0.302
240.79	3.4	word	*	1	*
244.192	1.7	confidence	3	n/a	1.086
247.978	3.4	word	1	1	1.488
251.381	1.7	confidence	3	n/a	0.512
253.099	3.4	word	1	2	3.312
256.501	1.7	confidence	3	n/a	1.067
258.519	3.4	word	1	2	1.616
261.922	1.7	confidence	2	n/a	0.525
268.026	3.4	word	1	1	2.615
271.429	1.7	confidence	2	n/a	0.305
274.331	3.4	word	1	1	2.065
277.733	1.7	confidence	2	n/a	0.473
280.735	3.4	word	1	1	1.882
284.138	1.7	confidence	*	n/a	*
286.256	3.4	word	*	1	*
289.659	1.7	confidence	*	n/a	*
294.662	3.4	word	1	2	1.212
298.065	1.7	confidence	2	n/a	0.962
302.067	3.4	word	1	2	1.337
305.47	1.7	confidence	2	n/a	1.076
310.49	3.4	word	1	2	1.848
313.893	1.7	confidence	2	n/a	1.263
318.596	3.4	word	1	1	2.131
321.998	1.7	confidence	2	n/a	1.396
324.918	3.4	word	1	2	2.247
328.32	1.7	confidence	2	n/a	0.577
333.824	3.4	word	1	2	2.074
337.225	1.7	confidence	*	n/a	*
339.128	3.4	word	1	1	2.415
342.53	1.7	confidence	2	n/a	0.734
347.734	3.4	word	*	1	*
351.136	1.7	confidence	*	n/a	*
357.341	3.4	word	1	2	1.187
360.743	1.7	confidence	2	n/a	0.85
367.848	3.4	word	1	2	2.861
371.25	1.7	confidence	3	n/a	0.704
373.052	3.4	word	1	1	2.827
376.454	1.7	confidence	2	n/a	0.721
378.756	3.4	word	1	1	1.646
382.158	1.7	confidence	*	n/a	*
384.66	3.4	word	1	1	1.146
388.063	1.7	confidence	3	n/a	0.383
391.966	3.4	word	1	1	2.822
395.368	1.7	confidence	4	n/a	0.683
400.071	3.4	word	*	2	*
403.474	1.7	confidence	*	n/a	*
405.292	3.4	word	1	1	0.961
408.678	1.7	confidence	3	n/a	0.414
410.496	3.4	word	*	1	*
413.898	1.7	confidence	2	n/a	1.309
415.599	3.4	word	1	2	1.404
419.002	1.7	confidence	3	n/a	1.425
423.321	3.4	word	1	2	1.998
426.724	1.7	confidence	2	n/a	1.368
429.809	3.4	word	1	2	1.976
433.211	1.7	confidence	*	n/a	*
437.431	3.4	word	1	1	0.837
440.834	1.7	confidence	*	n/a	*
