onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
300.767	3.4	word	1	2	1.678
304.169	1.7	confidence	2	n/a	0.497
305.87	3.4	word	1	2	1.754
309.273	1.7	confidence	3	n/a	0.241
314.593	3.4	word	1	2	1.895
317.996	1.7	confidence	1	n/a	0.357
324.801	3.4	word	2	2	1.642
328.203	1.7	confidence	3	n/a	0.203
334.407	3.4	word	2	2	2.222
337.81	1.7	confidence	3	n/a	0.732
343.314	3.4	word	1	2	1.872
346.716	1.7	confidence	3	n/a	0.232
352.921	3.4	word	1	1	2.91
356.323	1.7	confidence	4	n/a	0.579
362.528	3.4	word	1	1	1.981
365.93	1.7	confidence	2	n/a	0.39
372.935	3.4	word	1	2	1.675
376.338	1.7	confidence	2	n/a	0.217
379.256	3.4	word	2	2	1.589
382.659	1.7	confidence	3	n/a	0.212
384.36	3.4	word	1	2	2.848
387.763	1.7	confidence	3	n/a	0.43
393.183	3.4	word	2	2	1.691
396.585	1.7	confidence	3	n/a	0.237
398.887	3.4	word	2	1	1.7
402.289	1.7	confidence	4	n/a	0.209
406.693	3.4	word	2	1	1.575
410.095	1.7	confidence	2	n/a	0.579
414.298	3.4	word	2	1	1.791
417.701	1.7	confidence	3	n/a	0.226
420.219	3.4	word	2	1	1.835
423.622	1.7	confidence	4	n/a	0.285
426.424	3.4	word	2	1	1.939
429.826	1.7	confidence	3	n/a	0.204
432.028	3.4	word	1	2	1.841
435.43	1.7	confidence	2	n/a	0.208
437.33	3.4	word	2	2	1.385
440.734	1.7	confidence	3	n/a	0.241
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
4.42	3.4	word	2	1	1.22
7.823	1.7	confidence	3	n/a	0.258
10.841	3.4	word	1	1	1.762
14.244	1.7	confidence	2	n/a	0.297
16.029	3.4	word	2	1	1.722
19.431	1.7	confidence	4	n/a	0.22
21.249	3.4	word	1	1	1.467
24.651	1.7	confidence	3	n/a	0.245
27.753	3.4	word	2	2	1.269
31.156	1.7	confidence	3	n/a	0.317
37.861	3.4	word	2	2	1.792
41.263	1.7	confidence	3	n/a	0.253
48.068	3.4	word	2	2	2.436
51.471	1.7	confidence	3	n/a	0.261
57.875	3.4	word	1	2	1.571
61.277	1.7	confidence	3	n/a	0.253
63.362	3.4	word	2	1	2.076
66.765	1.7	confidence	3	n/a	0.511
68.683	3.4	word	2	1	2.385
72.085	1.7	confidence	3	n/a	0.262
76.789	3.4	word	2	2	1.812
80.191	1.7	confidence	3	n/a	0.53
87.297	3.4	word	1	2	1.515
90.699	1.7	confidence	4	n/a	0.309
97.504	3.4	word	2	1	1.917
100.906	1.7	confidence	3	n/a	0.298
104.609	3.4	word	1	2	1.876
108.011	1.7	confidence	2	n/a	0.204
113.215	3.4	word	2	1	1.715
116.617	1.7	confidence	3	n/a	0.31
121.32	3.4	word	2	1	1.685
124.723	1.7	confidence	3	n/a	0.213
127.125	3.4	word	1	2	1.593
130.528	1.7	confidence	4	n/a	0.32
132.529	3.4	word	2	2	1.414
135.931	1.7	confidence	2	n/a	1.063
140.234	3.4	word	2	1	2.484
143.637	1.7	confidence	3	n/a	1.307
147.573	3.4	word	1	2	1.631
150.942	1.7	confidence	2	n/a	0.243
153.427	3.4	word	1	1	1.74
156.83	1.7	confidence	2	n/a	0.25
159.248	3.4	word	1	1	1.845
162.651	1.7	confidence	3	n/a	0.262
164.452	3.4	word	2	1	1.388
167.854	1.7	confidence	4	n/a	0.336
170.356	3.4	word	2	1	2.12
173.758	1.7	confidence	2	n/a	0.215
178.962	3.4	word	2	1	1.686
182.365	1.7	confidence	3	n/a	0.225
185.867	3.4	word	2	1	1.898
189.27	1.7	confidence	3	n/a	0.432
194.273	3.4	word	2	2	2.145
197.675	1.7	confidence	2	n/a	0.788
201.595	3.4	word	2	2	1.247
204.998	1.7	confidence	4	n/a	0.241
208.9	3.4	word	2	1	1.846
212.303	1.7	confidence	3	n/a	0.281
216.005	3.4	word	2	2	2.528
219.407	1.7	confidence	3	n/a	0.399
224.412	3.4	word	2	2	1.125
227.814	1.7	confidence	4	n/a	0.377
231.816	3.4	word	2	2	2.192
235.219	1.7	confidence	2	n/a	0.272
238.121	3.4	word	2	1	2.131
241.524	1.7	confidence	2	n/a	0.322
246.511	3.4	word	2	2	2.259
249.913	1.7	confidence	4	n/a	0.289
251.731	3.4	word	2	1	2.163
255.134	1.7	confidence	3	n/a	0.243
257.235	3.4	word	1	1	1.688
260.638	1.7	confidence	3	n/a	0.208
267.425	3.4	word	2	1	1.914
270.828	1.7	confidence	3	n/a	0.428
274.848	3.4	word	2	2	2.507
278.25	1.7	confidence	3	n/a	0.315
282.553	3.4	word	2	2	1.982
285.955	1.7	confidence	2	n/a	1.103
289.759	3.4	word	2	1	2.222
293.161	1.7	confidence	3	n/a	0.325
295.163	3.4	word	2	1	1.714
298.565	1.7	confidence	3	n/a	0.205
300.767	3.4	word	1	2	1.678
304.169	1.7	confidence	2	n/a	0.497
305.87	3.4	word	1	2	1.754
309.273	1.7	confidence	3	n/a	0.241
314.593	3.4	word	1	2	1.895
317.996	1.7	confidence	1	n/a	0.357
324.801	3.4	word	2	2	1.642
328.203	1.7	confidence	3	n/a	0.203
334.407	3.4	word	2	2	2.222
337.81	1.7	confidence	3	n/a	0.732
343.314	3.4	word	1	2	1.872
346.716	1.7	confidence	3	n/a	0.232
352.921	3.4	word	1	1	2.91
356.323	1.7	confidence	4	n/a	0.579
362.528	3.4	word	1	1	1.981
365.93	1.7	confidence	2	n/a	0.39
372.935	3.4	word	1	2	1.675
376.338	1.7	confidence	2	n/a	0.217
379.256	3.4	word	2	2	1.589
382.659	1.7	confidence	3	n/a	0.212
384.36	3.4	word	1	2	2.848
387.763	1.7	confidence	3	n/a	0.43
393.183	3.4	word	2	2	1.691
396.585	1.7	confidence	3	n/a	0.237
398.887	3.4	word	2	1	1.7
402.289	1.7	confidence	4	n/a	0.209
406.693	3.4	word	2	1	1.575
410.095	1.7	confidence	2	n/a	0.579
414.298	3.4	word	2	1	1.791
417.701	1.7	confidence	3	n/a	0.226
420.219	3.4	word	2	1	1.835
423.622	1.7	confidence	4	n/a	0.285
426.424	3.4	word	2	1	1.939
429.826	1.7	confidence	3	n/a	0.204
432.028	3.4	word	1	2	1.841
435.43	1.7	confidence	2	n/a	0.208
437.33	3.4	word	2	2	1.385
440.734	1.7	confidence	3	n/a	0.241
