onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
357.156	3.4	word	2	2	1.62
360.559	1.7	confidence	2	n/a	0.712
364.678	3.4	word	2	1	1.595
368.081	1.7	confidence	4	n/a	1.298
370.683	3.4	word	1	2	1.471
374.085	1.7	confidence	3	n/a	0.924
376.987	3.4	word	2	2	1.963
380.39	1.7	confidence	3	n/a	0.524
382.391	3.4	word	1	1	2.863
385.793	1.7	confidence	3	n/a	1.172
390.197	3.4	word	1	1	1.152
393.599	1.7	confidence	4	n/a	0.322
397.002	3.4	word	2	2	1.631
400.404	1.7	confidence	3	n/a	0.434
407.509	3.4	word	1	1	1.213
410.912	1.7	confidence	3	n/a	0.188
416.032	3.4	word	1	2	1.495
419.434	1.7	confidence	4	n/a	0.254
425.255	3.4	word	2	2	1.925
428.657	1.7	confidence	4	n/a	0.813
430.459	3.4	word	2	2	1.3
433.861	1.7	confidence	4	n/a	0.419
437.364	3.4	word	1	1	0.99
440.766	1.7	confidence	4	n/a	0.233
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
2.419	3.4	word	1	1	1.528
5.821	1.7	confidence	4	n/a	0.391
9.64	3.4	word	1	1	1.449
13.043	1.7	confidence	3	n/a	0.284
20.148	3.4	word	2	2	1.631
23.55	1.7	confidence	3	n/a	0.323
28.154	3.4	word	2	1	2.313
31.556	1.7	confidence	2	n/a	0.243
37.46	3.4	word	1	1	1.997
40.863	1.7	confidence	3	n/a	0.839
43.465	3.4	word	1	1	1.627
46.867	1.7	confidence	4	n/a	0.336
49.869	3.4	word	1	1	1.238
53.271	1.7	confidence	4	n/a	0.348
57.074	3.4	word	1	1	1.078
60.477	1.7	confidence	4	n/a	0.273
63.162	3.4	word	1	2	1.286
66.564	1.7	confidence	4	n/a	0.296
68.482	3.4	word	2	2	1.575
71.885	1.7	confidence	3	n/a	0.25
75.087	3.4	word	2	1	1.468
78.49	1.7	confidence	4	n/a	0.397
80.792	3.4	word	2	2	1.384
84.194	1.7	confidence	4	n/a	0.226
87.496	3.4	word	1	2	1.144
90.899	1.7	confidence	3	n/a	0.343
97.303	3.4	word	1	1	1.87
100.706	1.7	confidence	4	n/a	0.208
103.007	3.4	word	1	2	1.481
106.41	1.7	confidence	4	n/a	0.286
111.613	3.4	word	1	2	2.102
115.016	1.7	confidence	3	n/a	0.327
118.018	3.4	word	1	1	1.226
121.421	1.7	confidence	4	n/a	0.249
124.239	3.4	word	1	1	1.433
127.642	1.7	confidence	4	n/a	0.281
131.126	3.4	word	1	1	1.128
134.53	1.7	confidence	4	n/a	0.449
140.952	3.4	word	1	1	1.0
144.354	1.7	confidence	4	n/a	0.339
146.856	3.4	word	1	1	1.076
150.258	1.7	confidence	4	n/a	0.361
153.06	3.4	word	1	1	0.864
156.462	1.7	confidence	4	n/a	0.289
161.967	3.4	word	1	2	1.612
165.369	1.7	confidence	3	n/a	0.325
167.77	3.4	word	2	1	2.041
171.172	1.7	confidence	3	n/a	0.423
173.675	3.4	word	1	1	0.929
177.077	1.7	confidence	4	n/a	0.52
184.082	3.4	word	2	2	1.675
187.484	1.7	confidence	2	n/a	0.359
190.103	3.4	word	1	1	1.012
193.506	1.7	confidence	4	n/a	0.346
196.908	3.4	word	2	2	1.677
200.31	1.7	confidence	2	n/a	0.684
203.111	3.4	word	2	2	1.544
206.515	1.7	confidence	3	n/a	1.15
212.319	3.4	word	1	2	1.164
215.721	1.7	confidence	4	n/a	0.445
221.926	3.4	word	1	1	1.019
225.328	1.7	confidence	4	n/a	0.378
229.214	3.4	word	1	1	1.096
232.617	1.7	confidence	4	n/a	0.693
234.535	3.4	word	2	2	1.936
237.937	1.7	confidence	3	n/a	1.328
243.123	3.4	word	1	2	1.156
246.527	1.7	confidence	4	n/a	0.627
250.346	3.4	word	2	2	1.338
253.749	1.7	confidence	2	n/a	0.514
260.453	3.4	word	2	2	1.817
263.856	1.7	confidence	4	n/a	0.324
266.658	3.4	word	1	1	1.227
270.06	1.7	confidence	4	n/a	0.496
276.565	3.4	word	1	1	1.351
279.967	1.7	confidence	4	n/a	0.407
281.769	3.4	word	1	2	2.103
285.171	1.7	confidence	3	n/a	0.317
287.155	3.4	word	1	1	1.226
290.558	1.7	confidence	4	n/a	0.424
292.477	3.4	word	1	2	1.626
295.879	1.7	confidence	3	n/a	0.36
297.58	3.4	word	1	2	2.204
300.982	1.7	confidence	2	n/a	0.476
307.404	3.4	word	1	2	1.532
310.806	1.7	confidence	4	n/a	0.345
317.11	3.4	word	1	2	2.437
320.513	1.7	confidence	3	n/a	0.261
326.918	3.4	word	1	2	2.098
330.32	1.7	confidence	3	n/a	0.306
334.623	3.4	word	2	2	1.441
338.025	1.7	confidence	3	n/a	0.868
344.047	3.4	word	1	1	1.139
347.449	1.7	confidence	4	n/a	0.499
350.968	3.4	word	1	1	1.243
354.371	1.7	confidence	4	n/a	0.387
357.156	3.4	word	2	2	1.62
360.559	1.7	confidence	2	n/a	0.712
364.678	3.4	word	2	1	1.595
368.081	1.7	confidence	4	n/a	1.298
370.683	3.4	word	1	2	1.471
374.085	1.7	confidence	3	n/a	0.924
376.987	3.4	word	2	2	1.963
380.39	1.7	confidence	3	n/a	0.524
382.391	3.4	word	1	1	2.863
385.793	1.7	confidence	3	n/a	1.172
390.197	3.4	word	1	1	1.152
393.599	1.7	confidence	4	n/a	0.322
397.002	3.4	word	2	2	1.631
400.404	1.7	confidence	3	n/a	0.434
407.509	3.4	word	1	1	1.213
410.912	1.7	confidence	3	n/a	0.188
416.032	3.4	word	1	2	1.495
419.434	1.7	confidence	4	n/a	0.254
425.255	3.4	word	2	2	1.925
428.657	1.7	confidence	4	n/a	0.813
430.459	3.4	word	2	2	1.3
433.861	1.7	confidence	4	n/a	0.419
437.364	3.4	word	1	1	0.99
440.766	1.7	confidence	4	n/a	0.233
