onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
378.305	3.4	word	1	1	0.636
381.707	1.7	confidence	4	n/a	0.258
388.512	3.4	word	1	2	0.543
391.915	1.7	confidence	4	n/a	0.752
394.817	3.4	word	1	1	0.967
398.219	1.7	confidence	3	n/a	0.504
400.103	3.4	word	1	2	1.29
403.506	1.7	confidence	3	n/a	0.347
405.925	3.4	word	1	2	0.782
409.327	1.7	confidence	4	n/a	0.717
413.33	3.4	word	1	2	0.614
416.732	1.7	confidence	3	n/a	0.269
418.734	3.4	word	1	1	0.976
422.136	1.7	confidence	3	n/a	0.735
427.14	3.4	word	1	2	0.705
430.542	1.7	confidence	2	n/a	0.554
437.347	3.4	word	1	2	0.688
440.75	1.7	confidence	4	n/a	0.313
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
4.52	3.4	word	1	2	0.706
7.922	1.7	confidence	4	n/a	1.249
10.04	3.4	word	1	1	1.093
13.443	1.7	confidence	3	n/a	0.259
19.647	3.4	word	1	1	1.335
23.05	1.7	confidence	3	n/a	0.289
26.953	3.4	word	1	2	0.651
30.355	1.7	confidence	4	n/a	0.289
37.16	3.4	word	1	1	0.93
40.562	1.7	confidence	4	n/a	1.184
45.966	3.4	word	1	2	0.804
49.369	1.7	confidence	3	n/a	0.372
51.871	3.4	word	*	1	*
55.273	1.7	confidence	2	n/a	0.308
61.477	3.4	word	1	1	0.811
64.88	1.7	confidence	3	n/a	0.578
66.681	3.4	word	1	1	0.801
70.083	1.7	confidence	3	n/a	0.339
71.885	3.4	word	1	1	0.794
75.287	1.7	confidence	4	n/a	0.327
79.59	3.4	word	1	2	0.595
82.993	1.7	confidence	4	n/a	0.371
84.694	3.4	word	1	2	0.632
88.096	1.7	confidence	3	n/a	0.379
89.915	3.4	word	1	1	1.166
93.317	1.7	confidence	3	n/a	0.408
97.019	3.4	word	1	2	2.999
100.422	1.7	confidence	*	n/a	*
103.424	3.4	word	*	1	*
106.827	1.7	confidence	2	n/a	0.612
113.949	3.4	word	1	2	0.833
117.351	1.7	confidence	3	n/a	0.685
121.554	3.4	word	1	1	0.626
124.956	1.7	confidence	3	n/a	0.683
126.958	3.4	word	1	2	0.675
130.36	1.7	confidence	4	n/a	0.465
134.263	3.4	word	*	1	*
137.666	1.7	confidence	3	n/a	0.745
143.169	3.4	word	1	2	0.87
146.572	1.7	confidence	4	n/a	0.522
153.377	3.4	word	1	1	1.46
156.779	1.7	confidence	3	n/a	0.598
161.483	3.4	word	1	1	0.781
164.885	1.7	confidence	3	n/a	0.364
171.89	3.4	word	1	2	0.876
175.292	1.7	confidence	4	n/a	0.525
177.494	3.4	word	*	2	*
180.897	1.7	confidence	2	n/a	0.307
187.034	3.4	word	*	1	*
190.403	1.7	confidence	2	n/a	0.587
192.922	3.4	word	*	1	*
196.324	1.7	confidence	2	n/a	0.375
199.126	3.4	word	1	1	1.8
202.529	1.7	confidence	2	n/a	0.277
204.83	3.4	word	1	1	0.863
208.233	1.7	confidence	3	n/a	0.577
210.735	3.4	word	1	1	0.8
214.137	1.7	confidence	3	n/a	0.468
218.123	3.4	word	1	2	0.817
221.526	1.7	confidence	4	n/a	0.431
225.345	3.4	word	1	1	1.689
228.747	1.7	confidence	4	n/a	0.75
233.451	3.4	word	1	2	0.632
236.853	1.7	confidence	3	n/a	0.324
239.956	3.4	word	1	2	1.407
243.358	1.7	confidence	3	n/a	0.508
249.763	3.4	word	1	2	1.293
253.165	1.7	confidence	2	n/a	0.916
257.468	3.4	word	1	1	1.95
260.871	1.7	confidence	2	n/a	0.349
262.972	3.4	word	1	1	0.869
266.374	1.7	confidence	4	n/a	0.315
269.293	3.4	word	1	2	0.707
272.696	1.7	confidence	4	n/a	0.849
275.097	3.4	word	1	1	0.787
278.5	1.7	confidence	3	n/a	0.548
283.804	3.4	word	1	2	0.797
287.206	1.7	confidence	3	n/a	0.644
291.609	3.4	word	1	1	0.831
295.012	1.7	confidence	2	n/a	0.3
298.714	3.4	word	1	2	1.259
302.116	1.7	confidence	4	n/a	0.442
307.321	3.4	word	1	1	0.885
310.723	1.7	confidence	4	n/a	0.813
312.925	3.4	word	1	2	2.028
316.327	1.7	confidence	3	n/a	0.379
320.23	3.4	word	1	2	0.808
323.632	1.7	confidence	4	n/a	0.43
328.836	3.4	word	1	1	1.349
332.238	1.7	confidence	3	n/a	0.599
337.242	3.4	word	1	2	0.742
340.644	1.7	confidence	3	n/a	0.358
342.446	3.4	word	1	1	0.874
345.848	1.7	confidence	2	n/a	0.282
347.549	3.4	word	1	2	0.698
350.952	1.7	confidence	4	n/a	0.671
355.972	3.4	word	1	2	0.732
359.375	1.7	confidence	3	n/a	0.325
362.877	3.4	word	1	1	0.739
366.28	1.7	confidence	4	n/a	0.303
372.984	3.4	word	1	2	0.615
376.387	1.7	confidence	4	n/a	0.806
378.305	3.4	word	1	1	0.636
381.707	1.7	confidence	4	n/a	0.258
388.512	3.4	word	1	2	0.543
391.915	1.7	confidence	4	n/a	0.752
394.817	3.4	word	1	1	0.967
398.219	1.7	confidence	3	n/a	0.504
400.103	3.4	word	1	2	1.29
403.506	1.7	confidence	3	n/a	0.347
405.925	3.4	word	1	2	0.782
409.327	1.7	confidence	4	n/a	0.717
413.33	3.4	word	1	2	0.614
416.732	1.7	confidence	3	n/a	0.269
418.734	3.4	word	1	1	0.976
422.136	1.7	confidence	3	n/a	0.735
427.14	3.4	word	1	2	0.705
430.542	1.7	confidence	2	n/a	0.554
437.347	3.4	word	1	2	0.688
440.75	1.7	confidence	4	n/a	0.313
