onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
240.274	1.7	confidence	1	n/a	1.088
242.775	3.4	word	1	1	1.432
246.177	1.7	confidence	2	n/a	1.331
250.081	3.4	word	2	2	1.557
253.483	1.7	confidence	*	n/a	*
256.269	3.4	word	2	1	1.25
259.671	1.7	confidence	1	n/a	0.562
261.489	3.4	word	1	1	1.466
264.891	1.7	confidence	1	n/a	0.495
268.394	3.4	word	2	1	1.615
271.796	1.7	confidence	1	n/a	0.906
275.499	3.4	word	1	2	2.455
278.901	1.7	confidence	1	n/a	0.951
281.403	3.4	word	1	1	1.487
284.806	1.7	confidence	2	n/a	0.391
287.708	3.4	word	1	2	1.694
291.11	1.7	confidence	1	n/a	1.014
295.413	3.4	word	2	2	1.575
298.816	1.7	confidence	1	n/a	1.457
301.017	3.4	word	2	2	1.48
304.42	1.7	confidence	2	n/a	0.616
306.204	3.4	word	1	1	1.905
309.607	1.7	confidence	1	n/a	0.787
313.326	3.4	word	1	2	2.3
316.729	1.7	confidence	1	n/a	0.864
321.132	3.4	word	2	1	2.145
324.534	1.7	confidence	1	n/a	0.985
329.855	3.4	word	1	2	2.347
333.257	1.7	confidence	1	n/a	0.777
339.479	3.4	word	1	1	1.68
342.881	1.7	confidence	3	n/a	0.718
346.783	3.4	word	1	1	1.366
350.185	1.7	confidence	1	n/a	1.063
352.588	3.4	word	1	1	1.985
355.99	1.7	confidence	3	n/a	1.529
360.994	3.4	word	2	2	2.655
364.396	1.7	confidence	1	n/a	0.823
370.501	3.4	word	2	1	2.555
373.903	1.7	confidence	1	n/a	0.951
376.188	3.4	word	1	1	1.661
379.591	1.7	confidence	*	n/a	*
386.412	3.4	word	1	1	1.324
389.814	1.7	confidence	2	n/a	0.736
395.218	3.4	word	1	2	2.853
398.621	1.7	confidence	1	n/a	1.181
400.622	3.4	word	1	1	1.618
404.025	1.7	confidence	1	n/a	0.672
409.029	3.4	word	2	2	1.873
412.431	1.7	confidence	1	n/a	0.884
419.536	3.4	word	2	2	1.87
422.938	1.7	confidence	*	n/a	*
429.943	3.4	word	1	2	2.528
433.346	1.7	confidence	1	n/a	0.959
437.349	3.4	word	1	2	2.463
440.751	1.7	confidence	2	n/a	0.973
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
2.319	3.4	word	2	2	1.567
5.721	1.7	confidence	2	n/a	0.741
7.64	3.4	word	1	1	1.466
11.042	1.7	confidence	4	n/a	0.552
17.847	3.4	word	2	2	1.396
21.249	1.7	confidence	2	n/a	0.654
24.235	3.4	word	1	1	1.595
27.637	1.7	confidence	2	n/a	0.978
33.158	3.4	word	2	2	2.539
36.56	1.7	confidence	2	n/a	1.601
38.278	3.4	word	1	2	1.423
41.68	1.7	confidence	1	n/a	1.317
48.502	3.4	word	1	1	2.279
51.905	1.7	confidence	1	n/a	0.971
54.006	3.4	word	2	1	2.509
57.409	1.7	confidence	1	n/a	1.124
60.51	3.4	word	2	2	2.287
63.913	1.7	confidence	1	n/a	0.917
68.917	3.4	word	2	2	2.577
72.319	1.7	confidence	1	n/a	1.307
77.523	3.4	word	2	1	1.717
80.925	1.7	confidence	1	n/a	0.669
82.827	3.4	word	1	2	2.278
86.229	1.7	confidence	1	n/a	0.8
93.018	3.4	word	2	2	1.401
96.42	1.7	confidence	2	n/a	0.711
100.339	3.4	word	1	2	2.065
103.742	1.7	confidence	1	n/a	0.722
105.843	3.4	word	1	1	1.758
109.246	1.7	confidence	1	n/a	1.051
112.147	3.4	word	2	1	1.326
115.551	1.7	confidence	1	n/a	0.899
119.853	3.4	word	2	1	1.538
123.256	1.7	confidence	2	n/a	1.611
129.46	3.4	word	1	2	1.642
132.863	1.7	confidence	2	n/a	0.842
135.064	3.4	word	*	2	*
138.45	1.7	confidence	2	n/a	1.155
144.671	3.4	word	1	1	1.327
148.074	1.7	confidence	4	n/a	0.465
152.777	3.4	word	2	1	2.423
156.179	1.7	confidence	*	n/a	*
157.981	3.4	word	1	1	1.834
161.416	1.7	confidence	2	n/a	0.77
163.185	3.4	word	1	1	1.575
166.587	1.7	confidence	1	n/a	0.785
171.79	3.4	word	1	1	1.913
175.193	1.7	confidence	1	n/a	0.791
179.396	3.4	word	1	1	2.207
182.799	1.7	confidence	*	n/a	*
185.201	3.4	word	2	2	1.732
188.603	1.7	confidence	1	n/a	0.675
195.308	3.4	word	2	2	2.295
198.71	1.7	confidence	1	n/a	0.808
200.712	3.4	word	1	2	1.314
204.114	1.7	confidence	3	n/a	1.215
210.535	3.4	word	2	2	2.245
213.938	1.7	confidence	3	n/a	1.221
216.44	3.4	word	2	1	2.287
219.842	1.7	confidence	2	n/a	0.964
221.543	3.4	word	1	2	1.6
224.946	1.7	confidence	3	n/a	0.496
228.765	3.4	word	1	1	1.903
232.166	1.7	confidence	2	n/a	0.781
236.871	3.4	word	2	2	3.164
240.274	1.7	confidence	1	n/a	1.088
242.775	3.4	word	1	1	1.432
246.177	1.7	confidence	2	n/a	1.331
250.081	3.4	word	2	2	1.557
253.483	1.7	confidence	*	n/a	*
256.269	3.4	word	2	1	1.25
259.671	1.7	confidence	1	n/a	0.562
261.489	3.4	word	1	1	1.466
264.891	1.7	confidence	1	n/a	0.495
268.394	3.4	word	2	1	1.615
271.796	1.7	confidence	1	n/a	0.906
275.499	3.4	word	1	2	2.455
278.901	1.7	confidence	1	n/a	0.951
281.403	3.4	word	1	1	1.487
284.806	1.7	confidence	2	n/a	0.391
287.708	3.4	word	1	2	1.694
291.11	1.7	confidence	1	n/a	1.014
295.413	3.4	word	2	2	1.575
298.816	1.7	confidence	1	n/a	1.457
301.017	3.4	word	2	2	1.48
304.42	1.7	confidence	2	n/a	0.616
306.204	3.4	word	1	1	1.905
309.607	1.7	confidence	1	n/a	0.787
313.326	3.4	word	1	2	2.3
316.729	1.7	confidence	1	n/a	0.864
321.132	3.4	word	2	1	2.145
324.534	1.7	confidence	1	n/a	0.985
329.855	3.4	word	1	2	2.347
333.257	1.7	confidence	1	n/a	0.777
339.479	3.4	word	1	1	1.68
342.881	1.7	confidence	3	n/a	0.718
346.783	3.4	word	1	1	1.366
350.185	1.7	confidence	1	n/a	1.063
352.588	3.4	word	1	1	1.985
355.99	1.7	confidence	3	n/a	1.529
360.994	3.4	word	2	2	2.655
364.396	1.7	confidence	1	n/a	0.823
370.501	3.4	word	2	1	2.555
373.903	1.7	confidence	1	n/a	0.951
376.188	3.4	word	1	1	1.661
379.591	1.7	confidence	*	n/a	*
386.412	3.4	word	1	1	1.324
389.814	1.7	confidence	2	n/a	0.736
395.218	3.4	word	1	2	2.853
398.621	1.7	confidence	1	n/a	1.181
400.622	3.4	word	1	1	1.618
404.025	1.7	confidence	1	n/a	0.672
409.029	3.4	word	2	2	1.873
412.431	1.7	confidence	1	n/a	0.884
419.536	3.4	word	2	2	1.87
422.938	1.7	confidence	*	n/a	*
429.943	3.4	word	1	2	2.528
433.346	1.7	confidence	1	n/a	0.959
437.349	3.4	word	1	2	2.463
440.751	1.7	confidence	2	n/a	0.973
