onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
339.694	3.4	word	1	1	2.149
343.097	1.7	confidence	3	n/a	0.484
346.1	3.4	word	2	2	2.565
349.502	1.7	confidence	3	n/a	0.879
354.205	3.4	word	2	2	2.197
357.608	1.7	confidence	4	n/a	0.779
362.528	3.4	word	1	1	1.621
365.93	1.7	confidence	3	n/a	0.77
367.631	3.4	word	2	1	1.782
371.034	1.7	confidence	4	n/a	0.943
373.452	3.4	word	2	1	2.019
376.855	1.7	confidence	4	n/a	0.711
380.257	3.4	word	2	2	1.565
383.66	1.7	confidence	4	n/a	1.02
388.363	3.4	word	1	1	1.959
391.765	1.7	confidence	3	n/a	1.598
398.07	3.4	word	*	2	*
401.472	1.7	confidence	2	n/a	0.581
403.274	3.4	word	2	1	3.336
406.676	1.7	confidence	3	n/a	0.786
409.478	3.4	word	2	1	1.482
412.881	1.7	confidence	4	n/a	0.723
418.185	3.4	word	2	1	2.192
421.587	1.7	confidence	3	n/a	0.401
427.275	3.4	word	2	2	2.125
430.677	1.7	confidence	4	n/a	0.449
437.398	3.4	word	2	2	1.605
440.801	1.7	confidence	4	n/a	0.694
onset	duration	trial_type	stimuli_response	correct_answer	reaction_time
4.237	3.4	word	*	2	*
7.623	1.7	confidence	2	n/a	0.14
11.559	3.4	word	1	1	2.239
14.945	1.7	confidence	4	n/a	1.191
21.449	3.4	word	1	1	1.085
24.851	1.7	confidence	4	n/a	0.7
27.354	3.4	word	1	1	0.915
30.756	1.7	confidence	4	n/a	0.888
33.841	3.4	word	1	2	1.927
37.244	1.7	confidence	3	n/a	0.583
41.063	3.4	word	2	1	1.38
44.466	1.7	confidence	3	n/a	0.706
48.468	3.4	word	1	1	2.359
51.872	1.7	confidence	3	n/a	0.687
53.673	3.4	word	2	1	1.711
57.074	1.7	confidence	3	n/a	0.558
59.478	3.4	word	2	2	2.877
62.879	1.7	confidence	3	n/a	0.58
64.998	3.4	word	2	2	2.412
68.4	1.7	confidence	3	n/a	1.159
72.903	3.4	word	2	1	1.848
76.306	1.7	confidence	3	n/a	0.797
83.211	3.4	word	1	1	1.526
86.613	1.7	confidence	2	n/a	1.041
92.717	3.4	word	2	1	2.46
96.12	1.7	confidence	3	n/a	0.711
103.241	3.4	word	2	1	1.634
106.644	1.7	confidence	3	n/a	0.922
111.648	3.4	word	2	2	1.467
115.05	1.7	confidence	*	n/a	*
119.153	3.4	word	2	2	1.506
122.555	1.7	confidence	3	n/a	0.395
126.074	3.4	word	2	1	1.167
129.477	1.7	confidence	4	n/a	0.974
132.88	3.4	word	1	1	1.784
136.282	1.7	confidence	3	n/a	1.216
142.086	3.4	word	2	1	2.115
145.489	1.7	confidence	*	n/a	*
147.691	3.4	word	2	2	1.868
151.093	1.7	confidence	4	n/a	1.055
156.997	3.4	word	*	2	*
160.4	1.7	confidence	2	n/a	1.611
165.603	3.4	word	2	2	2.183
169.006	1.7	confidence	4	n/a	0.823
172.125	3.4	word	2	2	2.314
175.526	1.7	confidence	2	n/a	1.196
178.045	3.4	word	1	1	1.533
181.448	1.7	confidence	3	n/a	0.563
184.55	3.4	word	2	2	1.403
187.953	1.7	confidence	*	n/a	*
189.654	3.4	word	1	1	1.648
193.056	1.7	confidence	4	n/a	0.737
199.077	3.4	word	1	2	2.445
202.48	1.7	confidence	4	n/a	0.62
204.982	3.4	word	1	2	1.215
208.384	1.7	confidence	3	n/a	0.411
215.072	3.4	word	2	1	1.923
218.474	1.7	confidence	3	n/a	0.72
222.694	3.4	word	2	2	2.018
226.097	1.7	confidence	4	n/a	0.634
227.898	3.4	word	1	2	2.25
231.3	1.7	confidence	4	n/a	1.11
234.587	3.4	word	1	1	1.094
237.989	1.7	confidence	4	n/a	0.393
240.207	3.4	word	1	2	0.931
243.609	1.7	confidence	4	n/a	0.465
249.413	3.4	word	1	1	2.366
252.816	1.7	confidence	2	n/a	1.273
254.517	3.4	word	2	2	3.207
257.92	1.7	confidence	*	n/a	*
262.139	3.4	word	2	1	2.068
265.542	1.7	confidence	*	n/a	*
268.226	3.4	word	2	2	1.683
271.629	1.7	confidence	3	n/a	0.897
275.249	3.4	word	1	1	1.634
278.651	1.7	confidence	2	n/a	0.428
282.954	3.4	word	2	2	2.052
286.356	1.7	confidence	2	n/a	0.467
288.759	3.4	word	1	2	1.874
292.161	1.7	confidence	4	n/a	0.78
295.746	3.4	word	2	2	2.517
299.149	1.7	confidence	*	n/a	*
305.67	3.4	word	1	1	2.395
309.073	1.7	confidence	4	n/a	1.274
312.375	3.4	word	2	2	1.466
315.777	1.7	confidence	4	n/a	1.228
318.18	3.4	word	2	2	2.042
321.582	1.7	confidence	3	n/a	1.239
323.584	3.4	word	2	2	1.864
326.986	1.7	confidence	3	n/a	0.461
331.589	3.4	word	2	1	3.123
334.991	1.7	confidence	*	n/a	*
339.694	3.4	word	1	1	2.149
343.097	1.7	confidence	3	n/a	0.484
346.1	3.4	word	2	2	2.565
349.502	1.7	confidence	3	n/a	0.879
354.205	3.4	word	2	2	2.197
357.608	1.7	confidence	4	n/a	0.779
362.528	3.4	word	1	1	1.621
365.93	1.7	confidence	3	n/a	0.77
367.631	3.4	word	2	1	1.782
371.034	1.7	confidence	4	n/a	0.943
373.452	3.4	word	2	1	2.019
376.855	1.7	confidence	4	n/a	0.711
380.257	3.4	word	2	2	1.565
383.66	1.7	confidence	4	n/a	1.02
388.363	3.4	word	1	1	1.959
391.765	1.7	confidence	3	n/a	1.598
398.07	3.4	word	*	2	*
401.472	1.7	confidence	2	n/a	0.581
403.274	3.4	word	2	1	3.336
406.676	1.7	confidence	3	n/a	0.786
409.478	3.4	word	2	1	1.482
412.881	1.7	confidence	4	n/a	0.723
418.185	3.4	word	2	1	2.192
421.587	1.7	confidence	3	n/a	0.401
427.275	3.4	word	2	2	2.125
430.677	1.7	confidence	4	n/a	0.449
437.398	3.4	word	2	2	1.605
440.801	1.7	confidence	4	n/a	0.694
